Altium Designer Pick and Place Locations
D:\1_AltiumProject\23_PHOTOCAM\SpaceLiin_Satellite_4U_Camera_Photodiode_V1.0.0\01_DESIGN\Project Outputs for OSA_V100\Pick Place for OSA_V100.csv

========================================================================================================================
File Design Information:

Date:       28/04/26
Time:       08:52
Revision:   406f3e4f292884cffdf442998d09228e03ea8346
Variant:    No variations
Units used: mm

"Designator","Comment","Layer","Footprint","Center-X(mm)","Center-Y(mm)","Rotation","Description"
"C66","0.22uF/16V","TopLayer","CAP_C_1005X60","55.5700","32.6200","90","CAP_Chip"
"C65","0.22uF/16V","TopLayer","CAP_C_1005X60","56.5700","45.5200","270","CAP_Chip"
"Y1","DSC1001DL5-027.0000T","TopLayer","OSCDFN250X200X89-4N","69.9700","38.7200","90",""
"U11","NL7SZ97DFT2G-Q","TopLayer","SC-88","56.6200","73.9700","0",""
"U10","NL7SZ97DFT2G-Q","TopLayer","SC-88","56.4700","57.8200","90",""
"U9","NL7SZ97DFT2G-Q","TopLayer","SC-88","56.5700","42.8200","90",""
"U8","NL7SZ97DFT2G-Q","TopLayer","SC-88","57.4700","34.8200","180",""
"R2","22R","TopLayer","RES_C_1005X40","72.0700","39.1200","270","RES-Chip"
"C64","0.22uF/16V","TopLayer","CAP_C_1005X60","67.8700","38.7200","270","CAP_Chip"
"U7","PI3WVR626XEBEX","TopLayer","PI3WVR626XEBEX_DIO_2","62.8000","68.2500","90","PI3WVR626XEBEX"
"U6","PI3WVR626XEBEX","TopLayer","PI3WVR626XEBEX_DIO_2","68.9700","45.7200","90","PI3WVR626XEBEX"
"U5","PI3WVR626XEBEX","TopLayer","PI3WVR626XEBEX_DIO_2","62.8000","46.2500","90","PI3WVR626XEBEX"
"C63","0.22uF/16V","TopLayer","CAP_C_1005X60","66.4700","70.7200","90","CAP_Chip"
"C62","0.22uF/16V","TopLayer","CAP_C_1005X60","60.4700","48.1200","0","CAP_Chip"
"C61","0.22uF/16V","TopLayer","CAP_C_1005X60","67.3700","48.2200","270","CAP_Chip"
"R12","4.7k","TopLayer","RES_C_1005X40","56.4700","71.5200","270","RES-Chip"
"R10","4.7k","TopLayer","RES_C_1005X40","57.3700","61.8200","90","RES-Chip"
"J1","0532611171","TopLayer","MOLEX_0532611171","76.5500","60.7500","90",""
"C24","0.22uF/16V","TopLayer","CAP_C_1005X60","67.1700","31.0200","90","CAP_Chip"
"C23","2.2uF/6.3V","TopLayer","CAP_C_1005X60","59.7700","30.1200","90","CAP_Chip"
"C22","2.2uF/6.3V","TopLayer","CAP_C_1005X60","64.0700","31.8200","270","CAP_Chip"
"C21","2.2uF/6.3V","TopLayer","CAP_C_1005X60","58.8700","30.1200","90","CAP_Chip"
"C20","0.22uF/16V","TopLayer","CAP_C_1005X60","63.9700","63.7200","90","CAP_Chip"
"C19","2.2uF/6.3V","TopLayer","CAP_C_1005X60","66.7700","64.7200","90","CAP_Chip"
"C18","2.2uF/6.3V","TopLayer","CAP_C_1005X60","57.6700","65.9200","270","CAP_Chip"
"C17","2.2uF/6.3V","TopLayer","CAP_C_1005X60","60.4700","70.1200","0","CAP_Chip"
"C16","2.2uF/6.3V","TopLayer","CAP_C_1005X60","57.2700","69.4200","90","CAP_Chip"
"C14","2.2uF/6.3V","TopLayer","CAP_C_1005X60","63.6700","59.3200","0","CAP_Chip"
"C13","2.2uF/6.3V","TopLayer","CAP_C_1005X60","59.7700","54.4200","180","CAP_Chip"
"C12","2.2uF/6.3V","TopLayer","CAP_C_1005X60","63.0700","53.8200","180","CAP_Chip"
"C11","2.2uF/6.3V","TopLayer","CAP_C_1005X60","68.4700","51.7200","90","CAP_Chip"
"C10","0.22uF/16V","TopLayer","CAP_C_1005X60","68.9700","49.6200","270","CAP_Chip"
"C9","2.2uF/6.3V","TopLayer","CAP_C_1005X60","56.5700","48.4200","90","CAP_Chip"
"C8","2.2uF/6.3V","TopLayer","CAP_C_1005X60","63.4700","42.8200","0","CAP_Chip"
"C7","2.2uF/6.3V","TopLayer","CAP_C_1005X60","67.5700","41.5200","90","CAP_Chip"
"C6","2.2uF/6.3V","TopLayer","CAP_C_1005X60","59.1700","43.4200","0","CAP_Chip"
"C5","0.22uF/16V","TopLayer","CAP_C_1005X60","57.8000","32.2500","270","CAP_Chip"
"C4","2.2uF/6.3V","TopLayer","CAP_C_1005X60","62.4700","32.1200","0","CAP_Chip"
"C3","2.2uF/6.3V","TopLayer","CAP_C_1005X60","66.2700","31.0200","90","CAP_Chip"
"C2","2.2uF/6.3V","TopLayer","CAP_C_1005X60","57.7700","37.6200","90","CAP_Chip"
"C1","2.2uF/6.3V","TopLayer","CAP_C_1005X60","66.2700","38.1200","180","CAP_Chip"
"R1","4.7k","TopLayer","RES_C_1005X40","56.6700","40.4200","180","RES-Chip"
"C25","2.2uF/6.3V","TopLayer","CAP_C_1005X60","68.4700","41.5200","90","CAP_Chip"
"U4","AR2020","BottomLayer","BGA78C100P11X9_1300X1050X210","61.8000","68.2500","180",""
"U3","AR2020","BottomLayer","BGA78C100P11X9_1300X1050X210","61.8000","57.2500","180",""
"U2","AR2020","BottomLayer","BGA78C100P11X9_1300X1050X210","61.8000","46.2500","180",""
"U1","AR2020","BottomLayer","BGA78C100P11X9_1300X1050X210","61.8000","35.2500","180",""
"C36","0.22uF/16V","TopLayer","CAP_C_1005X60","64.9700","64.7200","270","CAP_Chip"
"C35","2.2uF/6.3V","TopLayer","CAP_C_1005X60","65.8700","64.7200","270","CAP_Chip"
"C34","2.2uF/6.3V","TopLayer","CAP_C_1005X60","66.5700","66.3200","0","CAP_Chip"
"C33","2.2uF/6.3V","TopLayer","CAP_C_1005X60","58.7700","63.7200","90","CAP_Chip"
"C32","0.22uF/16V","TopLayer","CAP_C_1005X60","64.5700","54.1200","270","CAP_Chip"
"C31","2.2uF/6.3V","TopLayer","CAP_C_1005X60","60.8700","52.6200","90","CAP_Chip"
"C30","2.2uF/6.3V","TopLayer","CAP_C_1005X60","58.3700","52.6200","90","CAP_Chip"
"C29","2.2uF/6.3V","TopLayer","CAP_C_1005X60","69.3700","51.7200","90","CAP_Chip"
"C28","0.22uF/16V","TopLayer","CAP_C_1005X60","59.1700","40.7200","0","CAP_Chip"
"C27","2.2uF/6.3V","TopLayer","CAP_C_1005X60","65.7700","41.5200","270","CAP_Chip"
"C26","2.2uF/6.3V","TopLayer","CAP_C_1005X60","66.6700","41.5200","270","CAP_Chip"
"C60","0.22uF/16V","TopLayer","CAP_C_1005X60","65.5700","70.7200","90","CAP_Chip"
"C59","2.2uF/6.3V","TopLayer","CAP_C_1005X60","59.6700","63.7200","90","CAP_Chip"
"C58","2.2uF/6.3V","TopLayer","CAP_C_1005X60","56.7700","65.9200","270","CAP_Chip"
"C57","2.2uF/6.3V","TopLayer","CAP_C_1005X60","66.5700","67.2200","0","CAP_Chip"
"C56","2.2uF/6.3V","TopLayer","CAP_C_1005X60","55.4700","69.4200","90","CAP_Chip"
"C55","2.2uF/6.3V","TopLayer","CAP_C_1005X60","56.3700","69.4200","90","CAP_Chip"
"C54","0.22uF/16V","TopLayer","CAP_C_1005X60","70.2700","51.7200","90","CAP_Chip"
"C53","2.2uF/6.3V","TopLayer","CAP_C_1005X60","60.3700","58.9200","180","CAP_Chip"
"C52","2.2uF/6.3V","TopLayer","CAP_C_1005X60","57.0700","52.6200","90","CAP_Chip"
"C51","2.2uF/6.3V","TopLayer","CAP_C_1005X60","66.9700","62.2200","270","CAP_Chip"
"C50","2.2uF/6.3V","TopLayer","CAP_C_1005X60","56.4700","61.8200","270","CAP_Chip"
"C49","2.2uF/6.3V","TopLayer","CAP_C_1005X60","59.4700","52.6200","90","CAP_Chip"
"C48","0.22uF/16V","TopLayer","CAP_C_1005X60","59.1700","41.6200","0","CAP_Chip"
"C47","2.2uF/6.3V","TopLayer","CAP_C_1005X60","66.9950","51.3200","180","CAP_Chip"
"C46","2.2uF/6.3V","TopLayer","CAP_C_1005X60","69.3700","41.5200","90","CAP_Chip"
"C45","2.2uF/6.3V","TopLayer","CAP_C_1005X60","66.9950","52.2200","180","CAP_Chip"
"C44","2.2uF/6.3V","TopLayer","CAP_C_1005X60","55.6700","48.4200","90","CAP_Chip"
"C43","2.2uF/6.3V","TopLayer","CAP_C_1005X60","59.1700","42.5200","0","CAP_Chip"
"C42","0.22uF/16V","TopLayer","CAP_C_1005X60","56.6700","30.2200","90","CAP_Chip"
"C41","2.2uF/6.3V","TopLayer","CAP_C_1005X60","66.2700","40.0200","180","CAP_Chip"
"C40","2.2uF/6.3V","TopLayer","CAP_C_1005X60","68.0700","31.0200","90","CAP_Chip"
"C39","2.2uF/6.3V","TopLayer","CAP_C_1005X60","66.2700","39.1200","180","CAP_Chip"
"C38","2.2uF/6.3V","TopLayer","CAP_C_1005X60","59.3700","32.1200","270","CAP_Chip"
"C37","2.2uF/6.3V","TopLayer","CAP_C_1005X60","56.7700","37.6200","90","CAP_Chip"
